specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;owner - question_1;owner - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info;betulaceae_scientific_name - scientific_name;betulaceae_scientific_name - species_name_not_in_list;betulaceae_scientific_name - genus_name_not_in_list;betulaceae_scientific_name - not_sure;betulaceae_scientific_name - no_info
B;Herbarium Berolinense;B101200389;12;9145619;BETULACEAE;indet.;sp.;;Tschechien;False;;;;Jihočeský kraj;;;;01/05/1880 - 02/07/1889;False;False;Topitz;;;;True;;;True;ad ripas fl. Maltsch [Malše] ppe Unterhaid [Dolní Dvořiště];False;;;True;48.65514486506648 , 14.456977844238283;;;;False;Alnus incana (L.) Moench;;;;
B;Herbarium Berolinense;B101200390;12;9145619;BETULACEAE;indet.;sp.;;Österreich;False;;;;Vorarlberg;;;;01/08/1944 - 31/08/1944;False;False;J. Bornmüller;;False;;True;;;True;Bregenzerwald. Bei Schoppernau, allgemein verbreitet.;False;;J. Bornmüller;False;47.3150891004723 , 10.019702911376955;;;;False;Alnus incana (L.) Moench;;;;
B;Herbarium Berolinense;B101200391;12;9145619;BETULACEAE;indet.;sp.;;Italien;True;;;;Piemonte;;;;10/08/1921 - 10/08/1921;False;False;E. Ferrari;;False;;True;;;True;Prov. di Novara: Biella in valle torrentis Cervo, supra pagum S. Paolo in adscensum ad locum Galleria Rosazza dictum, alt. 1200-1300 m., solo siliceo.;False;;;True;45.64176 , 7.98892;;;;False;Alnus minor (Tourr.) Chiov.;;;;
B;Herbarium Berolinense;B101200392;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Bayern;;;;04/09/1895 - 04/09/1895;False;False;J. Bornmüller;;False;;True;A. Callier;;False;Oberstdorf (Allgäu): an d. Trettach, 800 m. s. m.;False;;J. Bornmüller;False;47.41331477011124 , 10.287580490112306;;;;False;Alnus incana var. vulgaris Spach;;;;
B;Herbarium Berolinense;B101200393;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Thüringen;;;;07/09/1931 - 07/09/1931;False;False;J. Bornmüller;;False;;True;;;True;Weimar: Tröbsdorf. Wäldchen westl., südl. d. Bahn.;;False;J. Bornmüller;False;50.98394301973359 , 11.268625259399414;;;;False;Alnus incana var. arcuata Skarman;;;;
B;Herbarium Berolinense;B101200394;12;9145619;BETULACEAE;indet.;sp.;;;False;;;True;;;;True;;;True;;;True;;True;A. Callier;;False;;;True;;True;;;;;True;Alnus subcordata C.A.Mey.;;;;
B;Herbarium Berolinense;B101200396;12;9145619;BETULACEAE;indet.;sp.;;Norwegen;;;;False;Troms;;;False;22/07/1904 - 22/07/1904;;;J. Bornmüller;;;;True;A. Callier;;;"Tromsö: ad basin montis Flöifjeld; in valle Tromsdal (beim Lappenlager)";;False;J. Bornmüller;;69.64133218886258 , 18.986075732129525;;;;;Alnus incana var. borealis Norrl.;;;;
B;Herbarium Berolinense;B101200397;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Thüringen;;;;01/09/1915 - 30/09/1915;False;False;J. Bornmüller;;False;;True;A. Callier;;False;Weimar: Weg nach den[!] Hainturm;False;;J. Bornmüller;False;50.94166451218844 , 11.361794471740723;;;;False;Alnus incana var. subrotunda Callier;;;;
B;Herbarium Berolinense;B101200398;12;9145619;BETULACEAE;indet.;sp.;;Rumänien;False;;;False;Sibiu;;;False;10/07/1986 - 10/07/1986;False;False;D. Mai;;False;;True;D. Mai;;False;Karpaten: Făgăras, Valea Bilii, 1300 m, Bachtal, Glimmerschiefer.;False;;;True;45.614001 , 24.616251;;;;;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200401;12;9145619;BETULACEAE;indet.;sp.;;Schweden;;;;False;Västra Götalands län;;;False;25/08/1912 - 25/08/1912;;;H. C. Kindberg;;;;True;;;True;Pixbo, Göteborg;False;False;;True;57.65238101295626 , 12.08547592163086;;;;;Alnus rugosa var. serrulata (Aiton) H.J.P.Winkl.;;;;
B;Herbarium Berolinense;B101200402;12;9145619;BETULACEAE;indet.;sp.;;Schweiz;False;;;;Wallis(Valais);;;;13/07/1887 - 13/07/1887;False;False;R. Beyer;;False;;True;;;True;An der Bernhardstrasse unterhalb Sembrancher.;False;;R. Beyer;False;46.07852985719093 , 7.144203186035157;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200403;12;9145619;BETULACEAE;indet.;sp.;;Schweiz;False;;;;Zürich(Zurich);;;;10/05/1888 - 10/05/1888;False;False;Jäggi;;False;;True;;;True;Albis-Hochwacht c. 900 M. a. M. Molasse.;False;;R. Beyer;False;47.2662672 , 8.5316882;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200404;12;9145619;BETULACEAE;indet.;sp.;;Schweiz;False;;;;Uri(Uri);;;;07/08/1868 - 07/08/1868;False;False;;;True;;True;;;True;zwischen Realp u. Hospental;False;;Bothe;False;46.61166025164192 , 8.53989601135254;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200405;12;9145619;BETULACEAE;indet.;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101200406;12;9145619;BETULACEAE;indet.;sp.;;Schweiz;;;;False;Wallis(Valais);;;False;18/06/1928 - 18/06/1928;;;Dinter;;;;True;;;True;Simpeln;;False;;True;46.195311 , 8.056186;;;;;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200407;12;9145619;BETULACEAE;indet.;sp.;;Schweiz;False;;;;Bern(Berne);;;;25/09/1989 - 25/09/1989;False;False;Brigitte Zimmer;;False;1331;False;Brigitte Zimmer;;False;"Stieregg, Berghang oberhalb des Restaurant, vereinzelt zwischen Rhododendron ferrugineum; 1820 m.";False;;;True;46.600901653105154 , 8.06249499320984;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200408;12;9145619;BETULACEAE;indet.;sp.;;Schweiz;False;;;;Graubünden(Grisons);;;;22/06/1903 - 22/06/1903;False;False;J. Bornmüller;;False;;True;;;True;Ober-Engadin: pr. Silvaplana;False;;J. Bornmüller;False;46.4599334 , 9.7959165;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200409;12;9145619;BETULACEAE;indet.;sp.;;Schweiz;False;;;;Ticino(Tessin);;;;13/07/1888 - 13/07/1888;False;False;R.  Beyer;;;;True;;;True;Mte Camoghé, über den obersten Hütten auf der Alpe Rivolte.;;False;R. Beyer;;46.543221 , 8.6730165;;;;;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200410;12;9145619;BETULACEAE;indet.;sp.;;Schweiz;False;;;;Freiburg(Fribourg);;;;01/06/1904 - 31/08/1904;False;False;Jaquet;;False;;True;;;True;Alpes calc. de la Gruyère. Les Porcheresses, 1700 m. Alpes sur les pentes N. - commun!;False;;I. Dörfler;False;46.546227742898004 , 7.15237855911255;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200411;12;9145619;BETULACEAE;indet.;sp.;;Kanada;False;;;;British Columbia / Colombie Britanique;;;;01/06/1957 - 01/06/1957;False;False;J. A. Calder, D. B. O. Savile, R. L. Taylor;;False;21093;False;;;True;Queen Charlotte Islands. Sandspit, Moresby Island. Common in open woods in airport area.;False;;;True;53.2435323 , -131.8281487;;;;False;Alnus oregona Nutt.;;;;
B;Herbarium Berolinense;B101200412;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;California;;;;02/08/1903 - 02/08/1903;False;False;C. F. Baker;;False;3667;False;E. L. Greene;;False;Pacific Coast. San Antonio Canon near Claremont, Los Angeles county. The common alder along streams;False;;Rudolf Gross;False;34.115072480030506 , -117.694730758667;;;;False;Alnus oblongifolia Torr.;;;;
B;Herbarium Berolinense;B101200413;12;9145619;BETULACEAE;indet.;sp.;;Kanada;False;;;;British Columbia / Colombie Britanique;;;;24/06/1957 - 24/06/1957;False;False;J. A. Calder, D. B. O. Savile, R. L. Taylor;;False;21737;False;;;True;Just south of Lawnhill on road from Tlell to Skidegate, Graham Island. Common along upper margin of beach;;False;;True;53.41975724752251 , -131.9173049926758;;;;False;Alnus oregana Nutt.;;;;
B;Herbarium Berolinense;B101200414;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;California;;;;01/04/1936 - 30/04/1936;False;False;Henry M. Pollard;;False;;True;;;True;Steep Ravine, Marin County;False;;;True;37.88657346610489 , -122.63033866882326;;;;False;Alnus rubra Bong.;;;;
B;Herbarium Berolinense;B101200415;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;True;;;;Brandenburg;;;;01/01/1878 - 31/12/1878;False;False;W. Bornmüller;;False;;True;A. Callier;;False;culta in hortis, Potsdam (Wildpark);False;;J. Bornmüller;False;52.387125903620934 , 12.991590499877931;;;;False;Alnus rubra Bong.;;;;
B;Herbarium Berolinense;B101200416;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;California;;;;07/11/1955 - 07/11/1955;False;False;Lewis S. Rose;;False;;True;;;True;San Mateo County, Tunitas, stream banks, alt. ca. 100 ft.;False;;;True;37.379827 , -122.388305;;;;;Alnus rubra Bong.;;;;
B;Herbarium Berolinense;B101200417;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;Washington;;;;01/05/1928 - 31/05/1928;False;False;J. M. Grant;;False;;True;;;True;Woods. Marysville;False;;J. M. Grant;False;48.071082 , -122.148574;;;;False;Alnus oregana Nutt.;;;;
B;Herbarium Berolinense;B101200418;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;True;;;False;Bayern;;;False;15/09/1919 - 15/09/1919;;;Toepffer;;;;True;Callier;;;Ex horto botanico Monacensi;;False;J. Bornmüller;;;;;;True;Alnus rubra Bong.;;;;
B;Herbarium Berolinense;B101200419;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;True;;;;Sachsen-Anhalt;;;;01/01/1894 - 31/12/1894;False;False;J. Bornmüller;;False;;True;A. Callier;;False;in horto Zöschen (Dr. Diecki);False;;J. Bornmüller;False;51.36101092843514 , 12.118778228759767;;;;False;Alnus rubra Bong.;;;;
B;Herbarium Berolinense;B101200420;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;True;;;;Sachsen-Anhalt;;;;01/01/1894 - 31/12/1894;False;False;J. Bornmüller;;False;;True;;;True;in horto Zöschen (Dr. Dieck!);False;;J. Bornmüller;False;51.353644450000004 , 12.112781854842321;;;;False;Alnus rubra Bong.;;;;
B;Herbarium Berolinense;B101200421;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;;;;False;Washington;;;False;01/01/1928 - 31/12/1928;;;J. M. Grant;;;;True;;;True;Marysville, woods;;False;J. M. Grant;;48.06077270857424 , -122.13350755734976;;;;;Alnus rubra Bong.;;;;
B;Herbarium Berolinense;B101200422;12;9145619;BETULACEAE;indet.;sp.;;Kanada;False;;;;British Columbia / Colombie Britanique;;;;03/08/1980 - 03/08/1980;False;False;W. Greuter;;False;17682;False;;;True;Vancouver Island. Victoria, Saanich Distr.: East Chatham Island E von Oak Bay, 1-10 m ü.M. Arbutus-Pseudotsuga-Mischwald auf Urgestein.;;False;;True;48.43392008368907 , -123.24828743934633;;;;False;Alnus rubra Bong.;;;;
B;Herbarium Berolinense;B101200423;12;9145619;BETULACEAE;indet.;sp.;;Tschechien;;;;False;;;;True;01/01/1853 - 31/12/1853;;;Karl;;;;True;;;True;Nordböhmen;;False;;True;;;;;True;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200424;12;9145619;BETULACEAE;indet.;sp.;;Tschechien;;;;False;;;;True;01/01/1854 - 31/12/1854;False;False;Karl;;;;True;;;True;Boem. septent.;;False;;True;;;;;True;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200425;12;9145619;BETULACEAE;indet.;sp.;;Tschechien;;;;False;;;;True;01/01/1851 - 31/12/1851;;;Karl;;False;;True;;;True;Boemia septent.;;False;;True;;;;;True;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200426;12;9145619;BETULACEAE;indet.;sp.;;Tschechien;;;;False;;;;True;01/01/1851 - 31/12/1851;;;Karl;;;;True;;;True;Boem. septent.;;False;I. F. Castelli;;;;;;True;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200427;12;9145619;BETULACEAE;indet.;sp.;;Tschechien;False;;;;Ústecký kraj;;;;20/07/1851 - 20/07/1851;False;False;Malnicky;;;;True;;;True;Fugau [Fukov] in Nordböhmen.;False;;;True;51.0424872 , 14.5011067;;;;False;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200428;12;9145619;BETULACEAE;indet.;sp.;;Tschechien;False;;;False;Ústecký kraj;;;;20/07/1851 - 20/07/1851;False;False;Matinetz;;;;True;;;True;Fugau [Fukov] im ndh [nördlich.?] Böhmen;;False;;True;51.04266227516909 , 14.501180648803713;;;;False;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200429;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Thüringen;;;;01/07/1958 - 31/07/1958;False;False;Düll;;;;True;;;True;Hang westl. Gaberndorf;False;;K. Voderberg;False;51.001008072155535 , 11.286907196044922;;;;False;Alnus rugosa Koch, 1872;;;;
B;Herbarium Berolinense;B101200430;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;;;;False;Thüringen;;;False;01/08/1889 - 31/08/1889;;;Vocke;;;;True;;;True;in collibus [...] Kuhberg.;;False;F. Wirtgen;;51.53717782682672 , 10.818099975585938;;;;;Alnus serrulata (Aiton) Willd.;;;;
B;Herbarium Berolinense;B101200431;12;9145619;BETULACEAE;indet.;sp.;;Polen;;;;False;Dolnośląskie;;;False;10/09/1881 - 10/09/1881;;;E. F. Dresler;;;;True;;;True;Löwenberg, Prov. Schlesien. Zwicker bei Mois;;False;F. Wirtgen;;51.089854 , 15.594758;;;;;Alnus autumnalis Hartig;;;;
B;Herbarium Berolinense;B101200432;12;9145619;BETULACEAE;indet.;sp.;;Polen;False;;;;Opolskie;;;;01/08/1869 - 31/08/1869;False;False;M. Winkler;;False;877;False;A. Callier;;False;Glumpenau [Głębinów] b. Neisse;False;;M. Winkler,J. Ullepitsch;False;50.4643028 , 17.2712146;;;;False;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200433;12;9145619;BETULACEAE;indet.;sp.;;Polen;;;;False;Dolnośląskie;;;False;10/09/1881 - 10/09/1881;;;E. F. Dresler;;;;True;;;True;Zwicker [Kwilica] bei Mois [Mojesz];;False;F. Wirtgen;False;51.0849787922654 , 15.59037208557129;;;;;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200434;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;False;Pennsylvania;;;;01/01/1817 - 31/12/1817;;;;;True;;True;;;True;ad Carolinam;False;;Sehlmeyer;False;;;;;True;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200435;12;9145619;BETULACEAE;indet.;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";Vereinigte Staaten von Amerika;False;;;;Wisconsin;;;;11/07/1917 - 11/07/1917;False;False;;;;7599;False;A. Callier;;False;Douglas, Solon Springs;False;;J. Bornmüller;False;;;;;;;;;;
B;Herbarium Berolinense;B101200436;12;9145619;BETULACEAE;indet.;sp.;;Polen;False;;;;Dolnośląskie;;;;07/08/1887 - 07/08/1887;False;False;Callier;;False;;True;A. Callier;;False;Liegnitz [Legnica]: Chaussee nach Rüstern [Rzeszotary].;;False;J. Ullepitsch;False;51.23655696770838 , 16.16792678833008;;;;;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200437;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Thüringen;;;;14/03/1893 - 22/06/1893;;;Vocke;;;;True;A. Callier;;False;Kuhberg pr. Nordhausen;False;;J. Ullepitsch;False;51.52295018456322 , 10.792007446289064;;;;False;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200438;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;Wisconsin;;;;18/09/1979 - 18/09/1979;False;False;W. Hess;;False;;True;;;True;Waushara Co. 8 mi. e of Wautoma on Wis. Hwy. 21 at a roadside park. Marsh area with Larix, Alnus, Acer, and Betula. Common and scattered.;False;;;True;44.04697 , -89.14202;;;;False;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200439;12;9145619;BETULACEAE;indet.;sp.;;;;;;True;;;;True;;;True;Torrey;;;;True;;;True;N-Amerika;;False;Treviranus;;;;;;True;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200440;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;Missouri;;;;28/08/1918 - 28/08/1918;False;False;E. J. Palmer;;False;14367;False;;;True;Rocky margins of spring branch, Reding's Mill, Newton County;False;;;True;37.02095559558947 , -94.5185136795044;;;;False;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200441;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;Wisconsin;;;;08/08/1917 - 08/08/1917;False;False;Charles Goessl;;False;8297;False;;;True;Lenawee. County Bayfield;False;;;True;46.736029 , -91.242512;;;;False;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200442;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;Wisconsin;;;;09/08/1922 - 09/08/1922;False;False;Huron H. Smith;;False;8205;False;;;True;County Sauk, Baraboo Bluffs;False;;;True;43.413158078149806 , -89.73967552185059;;;;False;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200443;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;;;;False;Oklahoma;;;False;12/09/1930 - 12/09/1930;;;Ora M. Clark;;;3286;;;;True;E. Page N. Mt. sides;;False;;True;34.7222 , -94.53499;;;;;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200444;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;Rhode Island;;;;07/07/1912 - 07/07/1912;False;False;S. N. F. S. [Sanford];;False;;True;;;True;Newport Co. Tiverton. Roadside thicket.;False;;S. N. F. Sanford;False;41.62572453867255 , -71.16364002227785;;;;False;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200445;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Thüringen;;;;01/06/1903 - 30/06/1903;False;False;J. Bornmüller;;False;;True;A. Callier;;False;[Bad] Berka a.I.: am Rosenberg b. Hetschburg;False;;J. Bornmüller;False;50.92348892468553 , 11.317119855253964;;;;;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200446;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;True;;;;Nordrhein-Westfalen;;;;01/01/1840 - 31/12/1840;;False;;;True;;True;;;True;H. Bonn;False;;L. C. Treviranus;False;;;;;True;Alnus rugosa (Du Roi) Spreng.;;;;
B;Herbarium Berolinense;B101200447;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;True;;;;Brandenburg;;;;;;True;F. Walter;;False;12;False;;;True;Cunersdorf b. Wrietzen a/d. O.;False;;Sehlmeyer;False;52.6755088 , 14.1575826;;;;False;Betula rugosa (Du Roi) Ehrh.;;;;
B;Herbarium Berolinense;B101200448;12;9145619;BETULACEAE;indet.;sp.;;Schweiz;False;;;;Wallis(Valais);;;;01/07/1886 - 31/07/1886;False;False;Sartorius;;False;;True;;;True;Zermatt;False;;F. Wirtgen;;46.0212076 , 7.749254;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200449;12;9145619;BETULACEAE;indet.;sp.;;Schweiz;False;;;;Neuenburg(Neuchâtel);;;;01/01/1809 - 31/12/1809;False;False;Chaillet;;False;1631;False;;;True;Bords du Lac de Neufchatel [Neuchâtel];False;;L. C. Treviranus;False;46.93055315583894 , 6.825256347656251;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200450;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;True;;;;Thüringen;;;;01/10/1911 - 31/10/1911;False;False;J. Bornmüller;;False;;True;A. Callier;;False;Weimar: Kleiner Baum in der Südstraße (angepfl.);;False;J. Bornmüller;False;50.977829 , 11.326754;;;;False;Alnus glutinosa var. vulgaris Spach;;;;
B;Herbarium Berolinense;B101200451;12;9145619;BETULACEAE;indet.;sp.;;Polen;True;;;;Dolnośląskie;;;;30/04/1912 - 24/06/1912;;False;C. Baenitz;;False;2002;False;;;True;"Breslau; Städtischer botanischer Garten. 120 m. Ausgesät am 15/12. 1911";;False;C. Baenitz,Bothe;;;;;;True;Alnus glutinosa var. vulgaris Spach;;;;
B;Herbarium Berolinense;B101200452;12;9145619;BETULACEAE;indet.;sp.;;Österreich;False;;;;Oberösterreich;;;;04/05/1883 - 02/06/1883;False;False;F. Strobl;;False;;True;;;True;Auberg bei Linz. C. 260 m.;False;;F. Frank;False;48.543828 , 14.052722;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200453;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen;;;;01/01/1878 - 31/12/1878;False;False;W. Bornmüller;;False;628;;A. Callier;;False;bei Leipzig;;False;J. Bornmüller;False;51.3473386805929 , 12.365026473999025;;;;False;Alnus glutinosa var. vulgaris Spach;;;;
B;Herbarium Berolinense;B101001091;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Nordrhein-Westfalen;;;;20/09/1929 - 20/09/1929;False;False;A. Ludwig;;False;186;False;K. Starcz;;False;Kr. Siegen: Hauberg auf dem Hamberg bei Siegen;False;;A. Ludwig;False;50.868715 , 8.041932;;;;False;Betula L.;;;;
B;Herbarium Berolinense;B101001092;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;;;;False;Hessen;;;False;29/09/1929 - 29/09/1929;;;A. Ludwig;;;254;;;;True;Hessen-Nassau. Dillkreis: Alter Hauberg bei Haiger;;False;A. Ludwig;False;50.736991 , 8.205354;;;;;Betula L.;;;;
B;Herbarium Berolinense;B101001093;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Nordrhein-Westfalen;;;;20/09/1929 - 20/09/1929;False;False;A. Ludwig;;False;182;False;K. Starcz;;False;Kr. Siegen: Hauberg auf dem Hamberg bei Siegen;False;;A. Ludwig;False;50.869461 , 8.036202;;;;False;Betula L.;;;;
B;Herbarium Berolinense;B101001094;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Nordrhein-Westfalen;;;;25/09/1929 - 25/09/1929;False;False;A. Ludwig;;False;246;False;K. Starcz;;False;Kr. Siegen: Hauberg auf dem Agnesenhof bei Siegen;False;;A. Ludwig;False;50.86152537474228 , 8.030147552490236;;;;False;Betula L.;;;;
B;Herbarium Berolinense;B101001095;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Nordrhein-Westfalen;;;;20/09/1929 - 20/09/1929;False;False;A. Ludwig;;False;181;False;K. Starcz;;False;Kr. Siegen: Hauberg auf dem Hamberg bei Siegen;False;;A. Ludwig;False;50.85924 , 8.0324847;;;;False;Betula L.;;;;
B;Herbarium Berolinense;B101001096;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Nordrhein-Westfalen;;;;25/09/1929 - 25/09/1929;False;False;A. Ludwig;;;244;;K. Starcz;;;Kr. Siegen: Hauberg auf dem Agnesenhof bei Siegen;;False;A. Ludwig;;50.8615327 , 8.0299038;;;;;Betula concinna Gunnarsson;;;;
B;Herbarium Berolinense;B101001097;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Nordrhein-Westfalen;;;;20/09/1929 - 20/09/1929;False;False;A. Ludwig;;False;180;False;K. Starcz;;False;Kr. Siegen: Hauberg auf dem Hamberg bei Siegen;False;;A. Ludwig;False;50.85924 , 8.0324847;;;;False;Betula concinna Gunnarsson;;;;
B;Herbarium Berolinense;B101001098;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Nordrhein-Westfalen;;;;25/09/1929 - 25/09/1929;False;False;A. Ludwig;;False;242;False;K. Starcz;;False;Kr. Siegen: Hauberg auf dem Agnesenhof bei Siegen;False;;A. Ludwig;False;50.859613497825876 , 8.028935194015505;;;;False;Betula concinna Gunnarsson;;;;
